p_val,avg_log2FC,pct.1,pct.2,p_val_adj,SYMBOL,ENTREZID,ENSEMBL
1.9503889660951582e-11,-0.1502399307245812,0.087,0.108,2.4054147118851586e-7,NUP153,9972,ENSG00000124789
1.9638524971383487e-11,-0.18804931404817804,0.055,0.073,2.422019284720726e-7,NDUFAF6,137682,ENSG00000156170
1.9638881888484748e-11,-0.2707228520713105,0.047,0.063,2.422063303306825e-7,PRMT3,10196,ENSG00000185238
1.9660467134779728e-11,-0.13934179515540862,0.11,0.134,2.4247254117323844e-7,MTREX,23517,ENSG00000039123
1.9967796813448707e-11,-0.18803131062615663,0.115,0.14,2.4626283810026293e-7,TOP2B,7155,ENSG00000077097
2.0387311085060768e-11,-0.20783864819117936,0.063,0.081,2.514367076120545e-7,TMEM223,79064,ENSG00000168569
2.0413388746698907e-11,-0.1839765360978436,0.08,0.1,2.517583234130376e-7,TBCK,93627,ENSG00000145348
2.0445991780752196e-11,-0.15405624060619105,0.078,0.098,2.5216041663201684e-7,ITPK1,3705,ENSG00000100605
2.0445991780752196e-11,-0.15405624060619105,0.078,0.098,2.5216041663201684e-7,ITPK1,3705,ENSG00000274958
2.047029283582488e-11,-0.2138005139448557,0.086,0.108,2.5246012154422824e-7,MSL2,55167,ENSG00000174579
2.059654234298843e-11,-0.172609537122819,0.105,0.13,2.540171567160763e-7,DPM2,8818,ENSG00000136908
2.065332229218439e-11,-0.3753168078280493,0.04,0.055,2.547174238295101e-7,AHCYL2,23382,ENSG00000158467
2.073746588841757e-11,-0.1367083250691048,0.073,0.094,2.557551668018539e-7,CS,1431,ENSG00000062485
2.074085589046997e-11,-0.25193036381069733,0.04,0.055,2.557969756971661e-7,RBM15,64783,ENSG00000162775
2.0921970919876327e-11,-0.17773344679493125,0.104,0.127,2.5803066735483473e-7,PIK3AP1,118788,ENSG00000155629
2.112290965166332e-11,-0.123820937549753,0.141,0.169,2.605088447339637e-7,RGS14,10636,ENSG00000169220
2.1389798975241376e-11,-0.18869532800142225,0.105,0.128,2.638003907616519e-7,FOXO1,2308,ENSG00000150907
2.1702426616220665e-11,-0.1057802141398,0.231,0.265,2.6765602745784946e-7,HERC1,8925,ENSG00000103657
2.1732267797905284e-11,-0.1605230136928791,0.146,0.174,2.680240587515659e-7,CDC73,79577,ENSG00000134371
2.1873023829874363e-11,-0.25216577489513536,0.059,0.077,2.697600028938405e-7,TRAK1,22906,ENSG00000182606
2.262172296725302e-11,0.17027200005266163,0.485,0.465,2.789937093551315e-7,SF1,7536,ENSG00000168066
2.2828602379889703e-11,-0.16496992410326872,0.076,0.096,2.8154515315117973e-7,CDK5RAP1,51654,ENSG00000101391
2.3417208743426775e-11,-0.16019937742495838,0.071,0.091,2.888044354326824e-7,UBXN7,26043,ENSG00000163960
2.3424340335558265e-11,-0.2128352160131462,0.139,0.166,2.888923893584401e-7,PRKCSH,5589,ENSG00000130175
2.3448835374165835e-11,-0.1576587512052865,0.031,0.044,2.8919448666958725e-7,GRWD1,83743,ENSG00000105447
2.376305049312707e-11,-0.4890978428050308,0.019,0.029,2.930697017317362e-7,FAM118B,79607,ENSG00000197798
2.3995740360987814e-11,-0.184777433898075,0.048,0.064,2.959394658720627e-7,UQCC4,283951,ENSG00000174109
2.431682648660026e-11,-0.2249510305536314,0.077,0.097,2.99899421059241e-7,ARFGEF2,10564,ENSG00000124198
2.4469177151631393e-11,-0.10379001548267508,0.151,0.179,3.0177836181106997e-7,RAB6A,5870,ENSG00000175582
2.4499238881355303e-11,-0.3488005163125507,0.037,0.051,3.02149113123755e-7,RPUSD2,27079,ENSG00000166133
2.4896083506119163e-11,0.28775887210406975,0.245,0.221,3.0704339788096764e-7,ITM2A,9452,ENSG00000078596
2.495975291533977e-11,-0.12974340487933944,0.107,0.131,3.078286327048854e-7,MRPL9,65005,ENSG00000143436
2.505446514193439e-11,0.13177720460568887,0.559,0.539,3.089967185954768e-7,DAZAP2,9802,ENSG00000183283
2.5124156435404928e-11,-0.16979876193944188,0.025,0.037,3.09856221317849e-7,UMPS,7372,ENSG00000114491
2.555344110749972e-11,-0.15887271913444473,0.152,0.18,3.15150589178794e-7,ETFA,2108,ENSG00000140374
2.6009739280230775e-11,-0.128608081405307,0.076,0.097,3.2077811454308616e-7,PRKAG1,5571,ENSG00000181929
2.6399842311143015e-11,-0.3809619170059717,0.015,0.025,3.255892552233268e-7,CPOX,1371,ENSG00000080819
2.6427924979573037e-11,-0.21026067277471716,0.031,0.044,3.2593559877307425e-7,DOHH,83475,ENSG00000129932
2.690043420815925e-11,-0.328746348098615,0.063,0.081,3.31763055089228e-7,KIAA0319L,79932,ENSG00000142687
2.7327071087072828e-11,-0.312354026467041,0.046,0.062,3.3702476771686925e-7,RREB1,6239,ENSG00000124782
2.7363638128493383e-11,-0.18600191757685136,0.105,0.128,3.374757490387089e-7,COA1,55744,ENSG00000106603
2.7367020237976887e-11,-0.14083317097532155,0.185,0.217,3.3751746059496893e-7,UBE2M,9040,ENSG00000130725
2.7489946688601705e-11,-0.1307212368523829,0.528,0.558,3.390335125105249e-7,HNRNPK,3190,ENSG00000165119
2.7717243853895455e-11,0.12010711844780486,0.608,0.59,3.418367684500927e-7,PABPC1,26986,ENSG00000070756
2.7799659572699467e-11,-0.17131889442387607,0.117,0.141,3.428532015101025e-7,GALNT10,55568,ENSG00000164574
2.8998652863052402e-11,-0.2543461548429078,0.011,0.019,3.576403857600254e-7,BRIP1,83990,ENSG00000136492
2.909311196487644e-11,-0.15292738238432163,0.153,0.182,3.588053498628211e-7,PCMT1,5110,ENSG00000120265
2.914205020206309e-11,-0.13893957770435716,0.048,0.064,3.5940890514204405e-7,ACOT9,23597,ENSG00000123130
2.978779674063648e-11,-0.4093638144058902,0.027,0.039,3.673728972022698e-7,NDOR1,27158,ENSG00000188566
2.985955955033005e-11,-0.4037930353261845,0.01,0.019,3.682579479342206e-7,NET1,10276,ENSG00000173848
3.0043753107538044e-11,-0.13172388505768756,0.168,0.197,3.705296070752667e-7,ITFG1,81533,ENSG00000129636
3.0065719112613406e-11,-0.2217614863869357,0.064,0.082,3.708005138158612e-7,GOSR2,9570,ENSG00000108433
3.026773328616995e-11,-0.13040262142723755,0.049,0.065,3.73291954618334e-7,CASP7,840,ENSG00000165806
3.0422230075807805e-11,-0.2345786696077985,0.054,0.071,3.751973635249377e-7,MAPK3,5595,ENSG00000102882
3.056975928755238e-11,-0.17299354949095958,0.106,0.13,3.7701684129338347e-7,NSFL1C,55968,ENSG00000088833
3.122664889830278e-11,-0.21676123871073785,0.068,0.087,3.851182608627682e-7,ANAPC13,25847,ENSG00000129055
3.218460031136773e-11,-0.6548611004331915,0.01,0.018,3.9693267564009826e-7,SPDL1,54908,ENSG00000040275
3.224421161435341e-11,-0.269235557123614,0.052,0.068,3.976678618398207e-7,PARG,8505,ENSG00000227345
3.249431493381026e-11,-0.6174262392676643,0.074,0.092,4.0075238607868196e-7,AGBL5,60509,ENSG00000084693
3.260826602923087e-11,-0.24625628583501324,0.028,0.041,4.021577449385043e-7,LIMK2,3985,ENSG00000182541
3.319900223551607e-11,-0.2623853514713548,0.046,0.062,4.094432945706197e-7,MPZL3,196264,ENSG00000160588
3.3218832884780876e-11,-0.11867151529569608,0.082,0.103,4.096878659680027e-7,ELP4,26610,ENSG00000109911
3.3364099113771736e-11,-0.11610182740108232,0.069,0.088,4.114794343701468e-7,DCAF13,25879,ENSG00000164934
3.3825077911913365e-11,-0.2955832174959352,0.074,0.093,4.1716468588762754e-7,ZNF664,144348,ENSG00000179195
3.408946942401127e-11,-0.2684120747475536,0.039,0.053,4.20425426406331e-7,FKBP15,23307,ENSG00000119321
3.5577688289600855e-11,-0.3546226491972573,0.01,0.018,4.387796296756474e-7,SLC37A4,2542,ENSG00000137700
3.5577688289600855e-11,-0.3546226491972573,0.01,0.018,4.387796296756474e-7,SLC37A4,2542,ENSG00000281500
3.5778534459219016e-11,-0.22471154555756545,0.04,0.055,4.412566654855482e-7,PDXP,57026,ENSG00000241360
3.605146578591356e-11,-0.13143574601511254,0.021,0.032,4.44622727537672e-7,RAD51D,5892,ENSG00000185379
3.627851717051182e-11,-0.19319034130531443,0.049,0.065,4.4742295226392226e-7,NELFA,7469,ENSG00000185049
3.6694725212775816e-11,-0.1694033250991387,0.241,0.274,4.525560460491642e-7,NOSIP,51070,ENSG00000142546
3.6917064091932406e-11,-0.1547344034739493,0.037,0.051,4.552981514458025e-7,TYW3,127253,ENSG00000162623
3.693084576670614e-11,-0.12590502036253237,0.089,0.111,4.554681208407868e-7,FAR1,84188,ENSG00000197601
3.819677266310353e-11,-0.3916292395003574,0.008,0.015,4.710807972540558e-7,AGMAT,79814,ENSG00000116771
3.8665983421506194e-11,-0.5257453781114547,0.022,0.033,4.768675735374359e-7,MICAL3,57553,ENSG00000243156
3.915107945474276e-11,-0.17861228378726168,0.086,0.107,4.828502629153424e-7,TIA1,7072,ENSG00000116001
3.9245578103935535e-11,-0.10477260832126896,0.109,0.133,4.840157147558369e-7,CLASP2,23122,ENSG00000163539
4.0993767660308726e-11,-0.1731846935355852,0.055,0.072,5.055761365545876e-7,LARP4,113251,ENSG00000161813
4.102947794776425e-11,-0.18902452001947112,0.062,0.08,5.060165515297766e-7,GFM1,85476,ENSG00000168827
4.1344877586191894e-11,-0.4809850682369281,0.018,0.028,5.099063752705048e-7,SLC29A3,55315,ENSG00000198246
4.157425503417971e-11,-0.4551000789444051,0.015,0.024,5.127352873365383e-7,TMED8,283578,ENSG00000100580
4.1634900420782087e-11,-0.28456757950969047,0.049,0.065,5.134832268895056e-7,PPM1D,8493,ENSG00000170836
4.203391165368207e-11,-0.16878216491024634,0.072,0.091,5.184042324248609e-7,AUH,549,ENSG00000148090
4.213352715446404e-11,-0.14997256014205165,0.049,0.065,5.19632790396005e-7,RAVER1,125950,ENSG00000161847
4.23074793121167e-11,-0.1432676782231299,0.025,0.036,5.217781423563353e-7,AP5S1,55317,ENSG00000125843
4.2344494357330194e-11,-0.20721239426357907,0.067,0.085,5.222346489089532e-7,SPTLC1,10558,ENSG00000090054
4.262835761304588e-11,-0.10013351557938076,0.041,0.056,5.257355344416948e-7,ANAPC7,51434,ENSG00000196510
4.2766273760711886e-11,-0.25711942949260624,0.041,0.056,5.274364542908598e-7,ZNG1A,55871,ENSG00000172785
4.282854571031472e-11,-0.22545697455561453,0.058,0.075,5.282044542453114e-7,TM9SF4,9777,ENSG00000101337
4.2896047945297074e-11,-0.26963518547535115,0.033,0.046,5.290369593093488e-7,POGK,57645,ENSG00000143157
4.347867767929241e-11,-0.1740844642881707,0.078,0.098,5.362225318187133e-7,UNC45A,55898,ENSG00000140553
4.349540707097179e-11,-1.038081829105502,0.008,0.014,5.36428855406295e-7,HRH2,3274,ENSG00000113749
4.388521768882574e-11,-0.23908497991239175,0.092,0.113,5.412363897562878e-7,SLK,9748,ENSG00000065613
4.4026314175856867e-11,-0.2209387025929523,0.062,0.08,5.429765327308428e-7,TMED7,51014,ENSG00000134970
4.4068037282819456e-11,-0.2183101632569888,0.053,0.07,5.434911038090124e-7,ZMPSTE24,10269,ENSG00000084073
4.4762184722661175e-11,-0.5283374761867496,0.018,0.028,5.520520241845803e-7,FLNB,2317,ENSG00000136068
4.522326638344071e-11,-0.2759440427412402,0.086,0.106,5.577385443069743e-7,CTSZ,1522,ENSG00000101160
4.5312913299897696e-11,-0.18429857727775145,0.022,0.034,5.588441597276384e-7,PARD6A,50855,ENSG00000102981
4.5364748913577146e-11,-0.14707265544470227,0.26,0.294,5.59483448351147e-7,PSMA5,5686,ENSG00000143106
4.5493979061914655e-11,-0.2078151454485998,0.105,0.128,5.610772437705936e-7,UIMC1,51720,ENSG00000087206
4.623689407870549e-11,-0.23634636160590317,0.045,0.06,5.702396146726748e-7,AKAP11,11215,ENSG00000023516
4.6256621268667886e-11,-0.2468845339995579,0.093,0.114,5.704829101064811e-7,LAT2,7462,ENSG00000086730
4.6276158582018e-11,-0.20219510456985831,0.08,0.101,5.707238637920281e-7,BROX,148362,ENSG00000162819
4.703184989651323e-11,0.32751136449017587,0.133,0.111,5.800438047736977e-7,MARCKSL1,65108,ENSG00000175130
4.754991760206839e-11,-0.1421373197848299,0.286,0.32,5.864331337863095e-7,SSBP1,6742,ENSG00000106028
4.754991760206839e-11,-0.1421373197848299,0.286,0.32,5.864331337863095e-7,SSBP1,6742,ENSG00000262771
4.856690104123524e-11,-0.7193150594795852,0.016,0.026,5.989755905415542e-7,PIP5K1B,8395,ENSG00000107242
4.9070118136475303e-11,-0.14660350619931087,0.167,0.197,6.051817669771499e-7,FDPS,2224,ENSG00000160752
4.9548808897566907e-11,-0.6964768504051371,0.014,0.023,6.110854601336928e-7,KIF16B,55614,ENSG00000089177
5.097487579779768e-11,-0.25165039421522106,0.011,0.019,6.286731432142388e-7,XRCC3,7517,ENSG00000126215
5.104923990710239e-11,-0.32834463535947744,0.032,0.045,6.295902757742937e-7,SLC33A1,9197,ENSG00000169359
5.2561022446111234e-11,-0.1249684256076965,0.297,0.334,6.482350898278898e-7,RAB7A,7879,ENSG00000075785
5.295829935728939e-11,-0.34472986819164364,0.087,0.107,6.531347059734501e-7,CDC14A,8556,ENSG00000079335
5.3491018299817585e-11,-0.4663121469470939,0.021,0.031,6.597047286916504e-7,GOLIM4,27333,ENSG00000173905
5.4069271584378125e-11,-0.33855899078066853,0.038,0.052,6.668363264501354e-7,BRD8,10902,ENSG00000112983
5.611607481944699e-11,-0.18356088058988584,0.032,0.045,6.920795507482397e-7,NIPSNAP3A,25934,ENSG00000136783
5.7734651914417394e-11,-0.17492254707816404,0.121,0.146,7.120414620605098e-7,NCOR2,9612,ENSG00000196498
5.783554171524386e-11,-0.2981700253737234,0.007,0.014,7.132857359741025e-7,SLC35F2,54733,ENSG00000110660
5.937886292891087e-11,-0.4118934294337584,0.029,0.042,7.323195165022577e-7,ASPH,444,ENSG00000198363
5.968293489877827e-11,-0.3128473551586177,0.008,0.016,7.360696361066325e-7,CCNE2,9134,ENSG00000175305
6.037503928472104e-11,-0.20865710106304647,0.024,0.036,7.446053594984645e-7,GCSH,2653,ENSG00000140905
6.228762242452312e-11,-0.30756043424446267,0.023,0.034,7.681932473616437e-7,FASTKD1,79675,ENSG00000138399
6.369317586962081e-11,-0.2700779167046392,0.048,0.064,7.855279380000335e-7,ARHGAP18,93663,ENSG00000146376
6.499021714800907e-11,-0.17198583756394342,0.161,0.19,8.015243480863959e-7,RTF2,51507,ENSG00000022277
6.581575105263222e-11,-0.26638482976244005,0.035,0.048,8.117056577321131e-7,TEX10,54881,ENSG00000136891
6.585110271678382e-11,-0.1999951461786499,0.114,0.138,8.12141649806095e-7,DPP9,91039,ENSG00000142002
6.640838617734078e-11,-0.25629337349210735,0.043,0.058,8.190146267251439e-7,AVEN,57099,ENSG00000169857
6.671714410317634e-11,-0.15879909555931948,0.054,0.071,8.228225382244738e-7,MAGOHB,55110,ENSG00000111196
6.712022776183043e-11,-0.12263460230085375,0.114,0.139,8.277937689866547e-7,PFKL,5211,ENSG00000141959
6.715748581244719e-11,-0.127374221089649,0.172,0.201,8.282532725249113e-7,ZNF644,84146,ENSG00000122482
6.732833878342079e-11,-0.15123457518917882,0.447,0.48,8.303604022159288e-7,CAP1,10487,ENSG00000131236
6.822330064618317e-11,-0.1921436896744515,0.04,0.055,8.413979668693771e-7,NUP205,23165,ENSG00000155561
6.829509502600266e-11,-0.1655678282153591,0.072,0.091,8.422834069556908e-7,ELP2,55250,ENSG00000134759
6.854622839048585e-11,0.2346497077044416,0.38,0.361,8.453806347398621e-7,MYO1G,64005,ENSG00000136286
6.879463069909561e-11,-0.12042935689121874,0.175,0.205,8.484441804119463e-7,ERP44,23071,ENSG00000023318
6.884149017194775e-11,-0.6191664251587237,0.021,0.032,8.490220982906318e-7,FNIP2,57600,ENSG00000052795
7.117793075751545e-11,-0.21126321891710753,0.063,0.081,8.778374200324381e-7,NOL11,25926,ENSG00000130935
7.216779351828244e-11,-0.10144984012520442,0.426,0.469,8.900453974609774e-7,CD63,967,ENSG00000135404
7.235439880193676e-11,-0.16346608227574855,0.199,0.228,8.923468004242861e-7,ADAM10,102,ENSG00000137845
7.258165142577187e-11,-0.8773473155297999,0.007,0.013,8.951495070340445e-7,ACSL6,23305,ENSG00000164398
7.261213647470109e-11,-0.1655605472315808,0.24,0.273,8.955254791424888e-7,ACP1,52,ENSG00000143727
7.433571932664158e-11,-0.15140845601072692,0.168,0.198,9.167824264554706e-7,ZNF706,51123,ENSG00000120963
7.534191004072864e-11,-0.12157533558204858,0.074,0.094,9.291917765323064e-7,NFU1,27247,ENSG00000169599
7.562057524442777e-11,-0.18021897180739033,0.104,0.127,9.326285544895276e-7,CERS2,29956,ENSG00000143418
7.884826503408702e-11,-0.13381184518052652,0.171,0.2,9.724356526653951e-7,FGD3,89846,ENSG00000127084
8.009812951350539e-11,-0.12809147506555507,0.32,0.357,9.87850231290062e-7,XRCC5,7520,ENSG00000079246
8.18577688624785e-11,-0.16133753035764742,0.144,0.17,1.0095518633809474e-6,HNRNPH2,3188,ENSG00000126945
8.364122058469882e-11,-0.2257070472901026,0.06,0.077,1.0315471734710906e-6,LRRC47,57470,ENSG00000130764
8.420864476091064e-11,-0.25341808152045275,0.065,0.083,1.038545215836311e-6,SART3,9733,ENSG00000075856
8.469902909198806e-11,-0.1549931567686995,0.081,0.102,1.0445931257914886e-6,ESD,2098,ENSG00000139684
8.649250341213855e-11,-0.2448577016769704,0.05,0.066,1.0667120445819046e-6,BRD3,8019,ENSG00000169925
8.697804077018351e-11,-0.15678831186777498,0.269,0.304,1.0727001768186734e-6,EIF3E,3646,ENSG00000104408
8.742790680242259e-11,-0.1280026510172081,0.109,0.132,1.078248374594278e-6,VPS13D,55187,ENSG00000048707
8.819612558070829e-11,-0.33632202733228445,0.084,0.103,1.0877228167868751e-6,PDLIM1,9124,ENSG00000107438
8.839753004846491e-11,0.11591547419821956,0.612,0.594,1.0902067380877175e-6,GABARAP,11337,ENSG00000170296
8.869378725869097e-11,-0.1591424163267553,0.115,0.139,1.0938604782614357e-6,SF3A3,10946,ENSG00000183431
9.053693995828188e-11,-0.22283680616769488,0.042,0.057,1.1165920805054903e-6,MED24,9862,ENSG00000008838
9.119317484516867e-11,-0.42138789063204873,0.018,0.028,1.1246854253654657e-6,FBXL8,55336,ENSG00000135722
9.140588800476888e-11,-0.15770070066839242,0.144,0.171,1.1273088167628146e-6,HSD17B10,3028,ENSG00000072506
9.243753346986216e-11,-0.3051461220133316,0.021,0.032,1.14003210028381e-6,POLR1B,84172,ENSG00000125630
9.256774319814759e-11,-0.4102347005582168,0.026,0.038,1.1416379768627544e-6,ERCC4,2072,ENSG00000175595
9.264407981923315e-11,-0.1770280676539837,0.082,0.102,1.1425794364106026e-6,UBE2Q2,92912,ENSG00000140367
9.299165626961235e-11,-0.11544311083573013,0.137,0.163,1.1468660967731291e-6,ATR,545,ENSG00000175054
9.472820959159084e-11,-0.978738473432399,0.005,0.011,1.16828300889309e-6,STYK1,55359,ENSG00000060140
9.901385390927597e-11,-0.11789009361938474,0.053,0.07,1.2211378602631009e-6,MED8,112950,ENSG00000159479
9.970751386256592e-11,-0.1551214664611067,0.068,0.087,1.2296927684670257e-6,DUSP11,8446,ENSG00000144048
1.0000941878837762e-10,0.12279266777107488,0.588,0.57,1.2334161619170612e-6,RNASEK,440400,ENSG00000219200
1.0027115717219527e-10,-0.2094598566177932,0.053,0.069,1.2366441814046844e-6,PDE12,201626,ENSG00000174840
1.0044785338122231e-10,-0.217863054124366,0.05,0.065,1.2388233757506149e-6,SKIC3,9652,ENSG00000198677
1.0111813539365035e-10,-0.12965450450426985,0.413,0.451,1.24708996380989e-6,ARF6,382,ENSG00000165527
1.0126128640372523e-10,-0.2594388374587444,0.057,0.074,1.2488554452171435e-6,SLC39A11,201266,ENSG00000133195
1.0126128640372523e-10,-0.2594388374587444,0.057,0.074,1.2488554452171435e-6,SLC39A11,201266,ENSG00000282291
1.0314383336449361e-10,-0.39560546019741016,0.03,0.042,1.2720728968843e-6,PLEKHG2,64857,ENSG00000090924
1.0365363916280884e-10,-0.2528133360755116,0.065,0.083,1.2783603317949217e-6,GPR132,29933,ENSG00000183484
1.0379640894543332e-10,-0.141049323248283,0.043,0.058,1.280121111524029e-6,KHSRP,8570,ENSG00000088247
1.0539458740068872e-10,-0.2049713350873268,0.034,0.048,1.299831446412694e-6,RCL1,10171,ENSG00000120158
1.0560060771082083e-10,-0.2010735817504663,0.152,0.178,1.3023722948975537e-6,PRNP,5621,ENSG00000171867
1.0703998941263272e-10,-0.35729409084703545,0.04,0.054,1.3201241894259992e-6,PIP4K2C,79837,ENSG00000166908
1.0745309725612324e-10,-0.12320279934657297,0.337,0.374,1.325219048459768e-6,CD48,962,ENSG00000117091
1.0784656082539647e-10,-0.25403684992937525,0.053,0.069,1.3300716346596146e-6,ZBTB43,23099,ENSG00000169155
1.0822359643560995e-10,-0.2137031755020435,0.053,0.07,1.3347216148403778e-6,ISOC2,79763,ENSG00000063241
1.0833268964559292e-10,-0.5533662157459789,0.026,0.037,1.3360670613990974e-6,ATP8B4,79895,ENSG00000104043
1.1028136272062043e-10,-0.1463491844802699,0.289,0.324,1.3601000464334118e-6,DEF6,50619,ENSG00000023892
1.1176787710183642e-10,-0.1961503526999977,0.079,0.099,1.3784332282969486e-6,METTL17,64745,ENSG00000165792
1.1236042465572298e-10,-0.2082784666076156,0.026,0.038,1.3857411172790314e-6,GFM2,84340,ENSG00000164347
1.1396040026666223e-10,-0.1999663049782625,0.031,0.044,1.4054736164887456e-6,PRPF4,9128,ENSG00000136875
1.1426741597425491e-10,-0.1217566962126555,0.065,0.084,1.409260041210486e-6,GTF3C5,9328,ENSG00000148308
1.1429112641723315e-10,-0.45682228577280304,0.027,0.038,1.4095524621037367e-6,RP2,6102,ENSG00000102218
1.1601330237342596e-10,-0.22579081546453827,0.042,0.057,1.4307920581714622e-6,SEPHS1,22929,ENSG00000086475
1.1656536158929903e-10,-0.5106410284092611,0.041,0.056,1.437600604480825e-6,TSC22D1,8848,ENSG00000102804
1.1798860205254203e-10,-0.20956039482449307,0.055,0.072,1.4551534291140011e-6,EDEM3,80267,ENSG00000116406
1.1816088696972975e-10,-0.2211144136396355,0.06,0.078,1.457278218997677e-6,ATP6V1B2,526,ENSG00000147416
1.1962116886608268e-10,-0.12343546106169724,0.056,0.073,1.4752878756253975e-6,C2CD5,9847,ENSG00000111731
1.1977951735853725e-10,-0.6258692262608578,0.005,0.011,1.4772407875828398e-6,MS4A7,58475,ENSG00000166927
1.2104408762852876e-10,-0.2792749063662776,0.027,0.039,1.4928367327226453e-6,DGKH,160851,ENSG00000102780
1.2148794787670042e-10,-0.12004026246897737,0.054,0.07,1.4983108611633463e-6,BAK1,578,ENSG00000030110
1.2464762679490686e-10,-0.17754773430489357,0.135,0.162,1.5372791812615865e-6,MRPL11,65003,ENSG00000174547
1.2585389558849448e-10,0.1997455208566471,0.326,0.302,1.5521560942929024e-6,IDS,3423,ENSG00000010404
1.2751204128218092e-10,-0.14964370432952623,0.227,0.258,1.5726060051331371e-6,CYC1,1537,ENSG00000179091
1.2765107500897243e-10,-0.20694214127445057,0.079,0.099,1.574320708085657e-6,POLDIP2,26073,ENSG00000004142
1.2788348135354063e-10,-0.11352362182605048,0.037,0.051,1.5771869755332163e-6,NIT1,4817,ENSG00000158793
1.2938579546893638e-10,-0.18618092372598571,0.052,0.069,1.5957150155183924e-6,QDPR,5860,ENSG00000151552
1.29804038427552e-10,-0.11619210064858804,0.188,0.217,1.6008732059269989e-6,KDM4C,23081,ENSG00000107077
1.2980834221780568e-10,-0.2375837981417952,0.042,0.056,1.6009262845721977e-6,GALNT1,2589,ENSG00000141429
1.3210348810205427e-10,-0.1417692095954874,0.116,0.141,1.6292323187626354e-6,TMEM167A,153339,ENSG00000174695
1.3292306854268286e-10,-0.19695718378076155,0.042,0.056,1.6393402043369076e-6,ASH2L,9070,ENSG00000129691
1.3413890014242538e-10,-0.4565487899159359,0.027,0.039,1.654335055456532e-6,MLH3,27030,ENSG00000119684
1.3638070859654668e-10,-0.14129053067032238,0.094,0.116,1.6819832791212104e-6,RNGTT,8732,ENSG00000111880
1.373916518142536e-10,-0.13995440665069114,0.086,0.106,1.6944512418251895e-6,SART1,9092,ENSG00000175467
1.3804312303944162e-10,-0.15712105323965786,0.205,0.235,1.7024858364454335e-6,JMJD1C,221037,ENSG00000171988
1.3847055007959758e-10,-0.2857161909911494,0.013,0.022,1.707757294131677e-6,NQO1,1728,ENSG00000181019
1.3927751946456162e-10,-0.1605851955296938,0.134,0.16,1.7177096475564384e-6,PTEN,5728,ENSG00000171862
1.3927751946456162e-10,-0.1605851955296938,0.134,0.16,1.7177096475564384e-6,PTEN,5728,ENSG00000284792
1.413680512144839e-10,-0.1571833708435687,0.069,0.087,1.74349217562823e-6,STXBP5,134957,ENSG00000164506
1.4389397235791942e-10,-0.12891714671810642,0.147,0.174,1.7746443610902202e-6,THOC2,57187,ENSG00000125676
1.4390521332730882e-10,-0.43917435681228767,0.009,0.016,1.7747829959656997e-6,ALDH1B1,219,ENSG00000137124
1.4529407656812982e-10,-0.21141324293681096,0.02,0.031,1.791911846314745e-6,ANKRD26,22852,ENSG00000107890
1.456674825967224e-10,-0.13042738968869871,0.065,0.084,1.7965170628653777e-6,IL10RB,3588,ENSG00000243646
1.465787587267043e-10,-0.29831606063506966,0.038,0.052,1.807755831376444e-6,CIDEB,27141,ENSG00000136305
1.465787587267043e-10,-0.29831606063506966,0.038,0.052,1.807755831376444e-6,CIDEB,27141,ENSG00000285199
1.4829229665166896e-10,-0.2727387211600083,0.048,0.064,1.8288888946050332e-6,THUMPD2,80745,ENSG00000138050
1.4972199679815915e-10,-0.24295643254705368,0.026,0.037,1.8465213865116967e-6,ERMP1,79956,ENSG00000099219
1.5058995786507584e-10,-0.4135960565274468,0.023,0.034,1.8572259503499803e-6,TRMT1L,81627,ENSG00000121486
1.5140838988754354e-10,-0.37426637701348575,0.017,0.027,1.8673196724830744e-6,TTI2,80185,ENSG00000129696
1.5210522120079474e-10,-0.4953601692133698,0.019,0.03,1.8759136930694016e-6,C11orf71,54494,ENSG00000180425
1.537656015641844e-10,-0.17169820818784265,0.039,0.053,1.8963911640910864e-6,SAP130,79595,ENSG00000136715
1.5637228428877568e-10,-0.15731726599997942,0.219,0.25,1.9285393821334705e-6,RSL1D1,26156,ENSG00000171490
1.5661394456086663e-10,-0.198243994916644,0.075,0.094,1.9315197782691685e-6,SHLD2,54537,ENSG00000122376
1.5855605824285028e-10,-0.2853217252582918,0.023,0.035,1.955471866309073e-6,DLAT,1737,ENSG00000150768
1.6091195888596828e-10,-0.22378016056222583,0.045,0.06,1.9845271889406468e-6,HYCC1,84668,ENSG00000122591
1.6100779868744138e-10,-0.10696473083725122,0.04,0.055,1.985709181212215e-6,ALG6,29929,ENSG00000088035
1.6160395537306342e-10,-0.2796791915546115,0.024,0.035,1.9930615816159915e-6,PUS1,80324,ENSG00000177192
1.6276768139692538e-10,-0.826284411515795,0.006,0.012,2.007413814668281e-6,METTL1,4234,ENSG00000037897
1.659033750274529e-10,-0.13163868694639735,0.089,0.11,2.0460863242135765e-6,NOC2L,26155,ENSG00000188976
1.678437790074919e-10,0.1510491940968306,0.462,0.438,2.070017326499398e-6,HIGD2A,192286,ENSG00000146066
1.6998685718820767e-10,-0.2435335301208144,0.103,0.124,2.0964479097021653e-6,TOB1,10140,ENSG00000141232
1.732858741403522e-10,-0.16187556717114157,0.168,0.196,2.1371346857729635e-6,CCT2,10576,ENSG00000166226
1.760509292280295e-10,-0.2824986086992527,0.055,0.072,2.1712361101692876e-6,UTP3,57050,ENSG00000132467
